beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,869.0,224800.0,869.0,0.0,0.0,0.0,815.0,170800.0,815.0
1e-05,869.0,224800.0,871.248,0.0,0.0,0.0,815.0,170800.0,816.708
2e-05,869.0,224800.0,873.496,0.0,0.0,0.0,815.0,170800.0,818.416
4e-05,868.0,223800.0,876.952,0.0,0.0,0.0,815.0,170800.0,821.832
8e-05,869.0,224800.0,886.984,0.0,0.0,0.0,815.0,170800.0,828.664
0.0001,869.0,224800.0,891.48,0.0,0.0,0.0,815.0,170800.0,832.08
0.0002,869.0,224800.0,913.96,0.0,0.0,0.0,815.0,170800.0,849.16
0.0004,868.0,225700.0,958.28,0.0,0.0,0.0,815.0,170800.0,883.32
0.0008,869.0,224800.0,1048.84,0.0,0.0,0.0,815.0,170800.0,951.64
0.001,868.0,226650.0,1094.65,0.0,0.0,0.0,815.0,170800.0,985.8
0.002,867.0,226600.0,1320.2,0.0,0.0,0.0,815.0,170800.0,1156.6
0.004,866.0,227500.0,1776.0,0.0,0.0,0.0,681.0,217300.0,1550.2
0.008,863.0,228050.0,2687.4,0.0,0.0,0.0,681.0,217300.0,2419.4
0.01,862.0,229150.0,3153.5,0.0,0.0,0.0,681.0,217300.0,2854.0
0.02,841.0,231850.0,5478.0,0.0,0.0,0.0,681.0,217300.0,5027.0
0.04,816.0,234250.0,10186.0,0.0,0.0,0.0,681.0,217300.0,9373.0
0.08,765.0,236200.0,19661.0,0.0,0.0,0.0,681.0,217300.0,18065.0
0.1,780.0,235200.0,24300.0,0.0,0.0,0.0,681.0,217300.0,22411.0
0.2,769.0,237350.0,48239.0,0.0,0.0,0.0,681.0,217300.0,44141.0
0.4,730.0,239000.0,96330.0,0.0,0.0,0.0,681.0,217300.0,87601.0
1.0,727.0,238000.0,238727.0,0.0,0.0,0.0,681.0,217300.0,217981.0
10.0,737.0,238550.0,2386237.0,0.0,0.0,0.0,681.0,217300.0,2173681.0
