beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,923.0,142200.0,923.0,0.0,0.0,0.0,852.0,138550.0,871.0
1e-05,921.0,148100.0,922.481,0.0,0.0,0.0,830.0,143400.0,872.008
2e-05,924.0,145700.0,926.914,0.0,0.0,0.0,841.0,141350.0,873.016
4e-05,923.0,143750.0,928.75,0.0,0.0,0.0,845.0,139850.0,875.032
8e-05,923.0,144350.0,934.548,0.0,0.0,0.0,846.0,140500.0,879.064
0.0001,921.0,147850.0,935.785,0.0,0.0,0.0,839.0,143550.0,881.08
0.0002,922.0,147400.0,951.48,0.0,0.0,0.0,832.0,142900.0,891.16
0.0004,923.0,149400.0,982.76,0.0,0.0,0.0,867.0,111600.0,911.64
0.0008,923.0,150500.0,1043.4,0.0,0.0,0.0,863.0,114000.0,954.2
0.001,921.0,152400.0,1073.4,0.0,0.0,0.0,830.0,147550.0,980.95
0.002,910.0,160250.0,1230.5,0.0,0.0,0.0,809.0,154550.0,1124.6
0.004,879.0,170950.0,1562.8,0.0,0.0,0.0,757.0,164250.0,1424.4
0.008,823.0,181300.0,2273.4,0.0,0.0,0.0,705.0,174200.0,2098.6
0.01,768.0,186900.0,2637.0,0.0,0.0,0.0,656.0,180000.0,2456.0
0.02,667.0,193950.0,4546.0,0.0,0.0,0.0,606.0,185050.0,4307.0
0.04,647.0,194700.0,8435.0,0.0,0.0,0.0,590.0,183850.0,7993.0
0.08,619.0,195000.0,16219.0,0.0,0.0,0.0,584.0,183850.0,15481.0
0.1,634.0,194850.0,20119.0,0.0,0.0,0.0,598.0,185950.0,19225.0
0.2,595.0,195500.0,39695.0,0.0,0.0,0.0,575.0,185250.0,37945.0
0.4,630.0,194950.0,78610.0,0.0,0.0,0.0,583.0,184950.0,75385.0
1.0,602.0,195400.0,196002.0,0.0,0.0,0.0,584.0,183850.0,187705.0
10.0,605.0,195400.0,1954605.0,0.0,0.0,0.0,584.0,184900.0,1872505.0
