beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,984.0,193100.0,984.0,0.0,0.0,0.0,954.0,174900.0,954.0
1e-05,983.0,191750.0,984.9175,0.0,0.0,0.0,955.0,172950.0,956.7295
2e-05,983.0,192100.0,986.842,0.0,0.0,0.0,960.0,173750.0,963.475
4e-05,985.0,194100.0,992.764,0.0,0.0,0.0,951.0,175750.0,958.03
8e-05,984.0,192500.0,999.4,0.0,0.0,0.0,958.0,177500.0,972.2
0.0001,983.0,191250.0,1002.125,0.0,0.0,0.0,956.0,170600.0,973.06
0.0002,985.0,194350.0,1023.87,0.0,0.0,0.0,955.0,173200.0,989.64
0.0004,984.0,195150.0,1062.06,0.0,0.0,0.0,946.0,172050.0,1014.82
0.0008,986.0,194750.0,1141.8,0.0,0.0,0.0,951.0,174150.0,1090.32
0.001,984.0,196100.0,1180.1,0.0,0.0,0.0,955.0,178400.0,1133.4
0.002,984.0,197900.0,1379.8,0.0,0.0,0.0,949.0,177900.0,1304.8
0.004,982.0,199850.0,1781.4,0.0,0.0,0.0,944.0,177350.0,1653.4
0.008,970.0,202050.0,2586.4,0.0,0.0,0.0,800.0,193350.0,2346.8
0.01,962.0,202700.0,2989.0,0.0,0.0,0.0,819.0,191900.0,2738.0
0.02,960.0,202950.0,5019.0,0.0,0.0,0.0,823.0,193600.0,4695.0
0.04,940.0,203350.0,9074.0,0.0,0.0,0.0,811.0,193300.0,8543.0
0.08,889.0,204600.0,17257.0,0.0,0.0,0.0,800.0,193350.0,16268.0
0.1,897.0,204300.0,21327.0,0.0,0.0,0.0,800.0,193350.0,20135.0
0.2,899.0,204400.0,41779.0,0.0,0.0,0.0,800.0,193350.0,39470.0
0.4,901.0,204150.0,82561.0,0.0,0.0,0.0,765.0,194400.0,78525.0
1.0,910.0,204350.0,205260.0,0.0,0.0,0.0,800.0,193350.0,194150.0
10.0,889.0,204250.0,2043389.0,0.0,0.0,0.0,800.0,193350.0,1934300.0
