beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,929.0,148350.0,929.0,0.0,0.0,0.0,855.0,144650.0,881.0
1e-05,930.0,151400.0,931.514,0.0,0.0,0.0,847.0,146900.0,882.0675
2e-05,929.0,152500.0,932.05,0.0,0.0,0.0,856.0,148850.0,883.135
4e-05,929.0,152250.0,935.09,0.0,0.0,0.0,855.0,148550.0,885.27
8e-05,929.0,153400.0,941.272,0.0,0.0,0.0,849.0,149400.0,889.54
0.0001,928.0,150900.0,943.09,0.0,0.0,0.0,839.0,146450.0,891.675
0.0002,927.0,157800.0,958.56,0.0,0.0,0.0,842.0,153200.0,902.35
0.0004,928.0,155800.0,990.32,0.0,0.0,0.0,835.0,151150.0,923.7
0.0008,926.0,158950.0,1053.16,0.0,0.0,0.0,877.0,114750.0,968.8
0.001,926.0,158950.0,1084.95,0.0,0.0,0.0,877.0,114750.0,991.75
0.002,928.0,160900.0,1249.8,0.0,0.0,0.0,832.0,156100.0,1159.6
0.004,899.0,171400.0,1584.6,0.0,0.0,0.0,791.0,165650.0,1456.2
0.008,865.0,177500.0,2285.0,0.0,0.0,0.0,750.0,169400.0,2124.0
0.01,823.0,182850.0,2651.5,0.0,0.0,0.0,719.0,174000.0,2473.0
0.02,618.0,198700.0,4592.0,0.0,0.0,0.0,599.0,185450.0,4308.0
0.04,604.0,199450.0,8582.0,0.0,0.0,0.0,596.0,186200.0,8048.0
0.08,596.0,199250.0,16536.0,0.0,0.0,0.0,583.0,186850.0,15599.0
0.1,601.0,199500.0,20551.0,0.0,0.0,0.0,588.0,186300.0,19353.0
0.2,567.0,199750.0,40517.0,0.0,0.0,0.0,561.0,187850.0,38245.0
0.4,581.0,199700.0,80461.0,0.0,0.0,0.0,593.0,185750.0,76063.0
1.0,560.0,199600.0,200160.0,0.0,0.0,0.0,583.0,185050.0,188038.0
10.0,564.0,200200.0,2002564.0,0.0,0.0,0.0,578.0,184600.0,1877986.0
