beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,934.0,191850.0,934.0,0.0,0.0,0.0,912.0,179950.0,912.0
1e-05,933.0,194800.0,934.948,0.0,0.0,0.0,904.0,178250.0,905.7825
2e-05,932.0,193550.0,935.871,0.0,0.0,0.0,902.0,181100.0,905.622
4e-05,932.0,191750.0,939.67,0.0,0.0,0.0,906.0,176400.0,913.056
8e-05,934.0,195500.0,949.64,0.0,0.0,0.0,909.0,179400.0,923.352
0.0001,934.0,195450.0,953.545,0.0,0.0,0.0,906.0,179200.0,923.92
0.0002,933.0,195600.0,972.12,0.0,0.0,0.0,899.0,178100.0,934.62
0.0004,933.0,194450.0,1010.78,0.0,0.0,0.0,906.0,176600.0,976.64
0.0008,935.0,196450.0,1092.16,0.0,0.0,0.0,901.0,175600.0,1041.48
0.001,935.0,196450.0,1131.45,0.0,0.0,0.0,904.0,182500.0,1086.5
0.002,934.0,200250.0,1334.5,0.0,0.0,0.0,899.0,177450.0,1253.9
0.004,933.0,199200.0,1729.8,0.0,0.0,0.0,902.0,181750.0,1629.0
0.008,926.0,201450.0,2537.6,0.0,0.0,0.0,809.0,195650.0,2374.2
0.01,927.0,201550.0,2942.5,0.0,0.0,0.0,809.0,195650.0,2765.5
0.02,927.0,201100.0,4949.0,0.0,0.0,0.0,809.0,195650.0,4722.0
0.04,921.0,201950.0,8999.0,0.0,0.0,0.0,809.0,195650.0,8635.0
0.08,893.0,202350.0,17081.0,0.0,0.0,0.0,809.0,195650.0,16461.0
0.1,911.0,202100.0,21121.0,0.0,0.0,0.0,809.0,195650.0,20374.0
0.2,909.0,202600.0,41429.0,0.0,0.0,0.0,809.0,195650.0,39939.0
0.4,872.0,202650.0,81932.0,0.0,0.0,0.0,809.0,195650.0,79069.0
1.0,874.0,202500.0,203374.0,0.0,0.0,0.0,809.0,195650.0,196459.0
10.0,873.0,202700.0,2027873.0,0.0,0.0,0.0,809.0,195650.0,1957309.0
