beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,922.0,222700.0,922.0,0.0,0.0,0.0,867.0,167700.0,867.0
1e-05,922.0,223650.0,924.2365,0.0,0.0,0.0,867.0,167700.0,868.677
2e-05,922.0,223650.0,926.473,0.0,0.0,0.0,867.0,167700.0,870.354
4e-05,922.0,223650.0,930.946,0.0,0.0,0.0,867.0,167700.0,873.708
8e-05,922.0,223650.0,939.892,0.0,0.0,0.0,867.0,167700.0,880.416
0.0001,922.0,223650.0,944.365,0.0,0.0,0.0,867.0,167700.0,883.77
0.0002,922.0,222700.0,966.54,0.0,0.0,0.0,867.0,167700.0,900.54
0.0004,922.0,223650.0,1011.46,0.0,0.0,0.0,867.0,167700.0,934.08
0.0008,922.0,223650.0,1100.92,0.0,0.0,0.0,867.0,167700.0,1001.16
0.001,922.0,222700.0,1144.7,0.0,0.0,0.0,867.0,167700.0,1034.7
0.002,921.0,224550.0,1370.1,0.0,0.0,0.0,867.0,167700.0,1202.4
0.004,919.0,225350.0,1820.4,0.0,0.0,0.0,867.0,167700.0,1537.8
0.008,918.0,226150.0,2727.2,0.0,0.0,0.0,649.0,218550.0,2397.4
0.01,917.0,226200.0,3179.0,0.0,0.0,0.0,649.0,218550.0,2834.5
0.02,899.0,229050.0,5480.0,0.0,0.0,0.0,649.0,218550.0,5020.0
0.04,882.0,230050.0,10084.0,0.0,0.0,0.0,649.0,218550.0,9391.0
0.08,716.0,239800.0,19900.0,0.0,0.0,0.0,649.0,218550.0,18133.0
0.1,740.0,239850.0,24725.0,0.0,0.0,0.0,649.0,218550.0,22504.0
0.2,728.0,242300.0,49188.0,0.0,0.0,0.0,649.0,218550.0,44359.0
0.4,718.0,240850.0,97058.0,0.0,0.0,0.0,649.0,218550.0,88069.0
1.0,711.0,241950.0,242661.0,0.0,0.0,0.0,649.0,218550.0,219199.0
10.0,721.0,242450.0,2425221.0,0.0,0.0,0.0,649.0,218550.0,2186149.0
