beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,939.0,151400.0,939.0,0.0,0.0,0.0,863.0,147600.0,887.0
1e-05,940.0,154000.0,941.54,0.0,0.0,0.0,867.0,150350.0,888.054
2e-05,942.0,154750.0,945.095,0.0,0.0,0.0,858.0,150550.0,889.108
4e-05,940.0,153900.0,946.156,0.0,0.0,0.0,854.0,149600.0,891.216
8e-05,940.0,154250.0,952.34,0.0,0.0,0.0,859.0,150200.0,895.432
0.0001,939.0,154500.0,954.45,0.0,0.0,0.0,855.0,150300.0,897.54
0.0002,941.0,157100.0,972.42,0.0,0.0,0.0,889.0,119400.0,912.88
0.0004,941.0,158050.0,1004.22,0.0,0.0,0.0,892.0,123550.0,941.42
0.0008,939.0,159050.0,1066.24,0.0,0.0,0.0,858.0,155000.0,982.0
0.001,940.0,160650.0,1100.65,0.0,0.0,0.0,838.0,155550.0,1009.3
0.002,935.0,163450.0,1261.9,0.0,0.0,0.0,842.0,158450.0,1158.9
0.004,921.0,170850.0,1604.4,0.0,0.0,0.0,806.0,164150.0,1467.6
0.008,894.0,176350.0,2304.8,0.0,0.0,0.0,769.0,168900.0,2132.6
0.01,849.0,182250.0,2671.5,0.0,0.0,0.0,732.0,173250.0,2479.0
0.02,610.0,202800.0,4666.0,0.0,0.0,0.0,581.0,189150.0,4364.0
0.04,592.0,204050.0,8754.0,0.0,0.0,0.0,576.0,190050.0,8178.0
0.08,563.0,203850.0,16871.0,0.0,0.0,0.0,572.0,188650.0,15747.0
0.1,565.0,203800.0,20945.0,0.0,0.0,0.0,572.0,189400.0,19553.0
0.2,575.0,203600.0,41295.0,0.0,0.0,0.0,552.0,189700.0,38613.0
0.4,549.0,204100.0,82189.0,0.0,0.0,0.0,549.0,188750.0,76733.0
1.0,571.0,203800.0,204371.0,0.0,0.0,0.0,597.0,187100.0,191093.0
10.0,550.0,204550.0,2046050.0,0.0,0.0,0.0,565.0,189200.0,1906493.0
