beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,927.0,236100.0,927.0,0.0,0.0,0.0,869.0,178100.0,869.0
1e-05,927.0,236100.0,929.361,0.0,0.0,0.0,869.0,178100.0,870.781
2e-05,927.0,236100.0,931.722,0.0,0.0,0.0,869.0,178100.0,872.562
4e-05,927.0,236100.0,936.444,0.0,0.0,0.0,869.0,178100.0,876.124
8e-05,927.0,237050.0,945.964,0.0,0.0,0.0,869.0,178100.0,883.248
0.0001,927.0,236100.0,950.61,0.0,0.0,0.0,869.0,178100.0,886.81
0.0002,927.0,237050.0,974.41,0.0,0.0,0.0,869.0,178100.0,904.62
0.0004,927.0,237050.0,1021.82,0.0,0.0,0.0,869.0,178100.0,940.24
0.0008,927.0,237050.0,1116.64,0.0,0.0,0.0,869.0,178100.0,1011.48
0.001,927.0,236100.0,1163.1,0.0,0.0,0.0,869.0,178100.0,1047.1
0.002,927.0,237950.0,1402.9,0.0,0.0,0.0,869.0,178100.0,1225.2
0.004,926.0,237850.0,1877.4,0.0,0.0,0.0,670.0,239400.0,1627.6
0.008,924.0,238550.0,2832.4,0.0,0.0,0.0,670.0,239400.0,2585.2
0.01,923.0,239700.0,3320.0,0.0,0.0,0.0,670.0,239400.0,3064.0
0.02,905.0,243450.0,5774.0,0.0,0.0,0.0,670.0,239400.0,5458.0
0.04,883.0,245000.0,10683.0,0.0,0.0,0.0,670.0,239400.0,10246.0
0.08,677.0,256800.0,21221.0,0.0,0.0,0.0,670.0,239400.0,19822.0
0.1,690.0,255200.0,26210.0,0.0,0.0,0.0,670.0,239400.0,24610.0
0.2,668.0,256250.0,51918.0,0.0,0.0,0.0,670.0,239400.0,48550.0
0.4,673.0,255700.0,102953.0,0.0,0.0,0.0,670.0,239400.0,96430.0
1.0,651.0,257250.0,257901.0,0.0,0.0,0.0,670.0,239400.0,240070.0
10.0,668.0,257150.0,2572168.0,0.0,0.0,0.0,670.0,239400.0,2394670.0
