beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,931.0,145750.0,931.0,0.0,0.0,0.0,880.0,114900.0,880.0
1e-05,931.0,151000.0,932.51,0.0,0.0,0.0,879.0,120300.0,880.203
2e-05,931.0,151250.0,934.025,0.0,0.0,0.0,880.0,116050.0,882.321
4e-05,931.0,151250.0,937.05,0.0,0.0,0.0,855.0,147100.0,883.11
8e-05,931.0,148200.0,942.856,0.0,0.0,0.0,847.0,144000.0,887.22
0.0001,931.0,148450.0,945.845,0.0,0.0,0.0,880.0,116050.0,891.605
0.0002,931.0,154250.0,961.85,0.0,0.0,0.0,877.0,116050.0,900.21
0.0004,931.0,153400.0,992.36,0.0,0.0,0.0,882.0,119850.0,929.94
0.0008,930.0,154800.0,1053.84,0.0,0.0,0.0,851.0,150850.0,985.2
0.001,930.0,154650.0,1084.65,0.0,0.0,0.0,855.0,150400.0,1005.4
0.002,923.0,161550.0,1246.1,0.0,0.0,0.0,837.0,157250.0,1151.5
0.004,895.0,170750.0,1578.0,0.0,0.0,0.0,789.0,165450.0,1450.8
0.008,848.0,178900.0,2279.2,0.0,0.0,0.0,743.0,170750.0,2112.6
0.01,821.0,182350.0,2644.5,0.0,0.0,0.0,705.0,175050.0,2472.0
0.02,666.0,194150.0,4549.0,0.0,0.0,0.0,609.0,184250.0,4294.0
0.04,620.0,195900.0,8456.0,0.0,0.0,0.0,611.0,183600.0,7986.0
0.08,574.0,196300.0,16278.0,0.0,0.0,0.0,583.0,184350.0,15376.0
0.1,579.0,196450.0,20224.0,0.0,0.0,0.0,580.0,184150.0,19007.0
0.2,568.0,196800.0,39928.0,0.0,0.0,0.0,565.0,186200.0,37805.0
0.4,567.0,196850.0,79307.0,0.0,0.0,0.0,586.0,186200.0,75066.0
1.0,562.0,196900.0,197462.0,0.0,0.0,0.0,578.0,183700.0,185490.0
10.0,556.0,196300.0,1963556.0,0.0,0.0,0.0,577.0,184150.0,1854998.0
