beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,930.0,185650.0,930.0,0.0,0.0,0.0,926.0,185450.0,926.0
1e-05,927.0,182650.0,928.8265,0.0,0.0,0.0,917.0,172650.0,918.7265
2e-05,929.0,184650.0,932.693,0.0,0.0,0.0,917.0,172650.0,920.453
4e-05,930.0,185650.0,937.426,0.0,0.0,0.0,917.0,172650.0,923.906
8e-05,930.0,185650.0,944.852,0.0,0.0,0.0,927.0,185500.0,941.84
0.0001,930.0,185650.0,948.565,0.0,0.0,0.0,917.0,172650.0,934.265
0.0002,930.0,185650.0,967.13,0.0,0.0,0.0,917.0,172650.0,951.53
0.0004,930.0,185650.0,1004.26,0.0,0.0,0.0,919.0,174650.0,988.86
0.0008,929.0,184650.0,1076.72,0.0,0.0,0.0,917.0,172650.0,1055.12
0.001,929.0,184650.0,1113.65,0.0,0.0,0.0,917.0,184050.0,1101.05
0.002,930.0,185650.0,1301.3,0.0,0.0,0.0,922.0,185250.0,1292.5
0.004,929.0,184650.0,1667.6,0.0,0.0,0.0,916.0,184000.0,1652.0
0.008,929.0,184650.0,2406.2,0.0,0.0,0.0,901.0,183250.0,2367.0
0.01,929.0,184650.0,2775.5,0.0,0.0,0.0,929.0,184650.0,2775.5
0.02,931.0,186650.0,4664.0,0.0,0.0,0.0,922.0,186200.0,4646.0
0.04,930.0,185650.0,8356.0,0.0,0.0,0.0,928.0,185550.0,8350.0
0.08,931.0,186650.0,15863.0,0.0,0.0,0.0,916.0,185900.0,15788.0
0.1,930.0,185650.0,19495.0,0.0,0.0,0.0,921.0,185200.0,19441.0
0.2,930.0,185650.0,38060.0,0.0,0.0,0.0,923.0,185300.0,37983.0
0.4,930.0,185650.0,75190.0,0.0,0.0,0.0,926.0,185450.0,75106.0
1.0,931.0,186650.0,187581.0,0.0,0.0,0.0,921.0,186150.0,187071.0
10.0,931.0,186650.0,1867431.0,0.0,0.0,0.0,923.0,186250.0,1863423.0
