beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,971.0,188900.0,971.0,0.0,0.0,0.0,928.0,145900.0,928.0
1e-05,970.0,190000.0,971.9,0.0,0.0,0.0,928.0,145900.0,929.459
2e-05,970.0,190350.0,973.807,0.0,0.0,0.0,928.0,145900.0,930.918
4e-05,969.0,187850.0,976.514,0.0,0.0,0.0,928.0,145900.0,933.836
8e-05,970.0,189650.0,985.172,0.0,0.0,0.0,928.0,145900.0,939.672
0.0001,971.0,189850.0,989.985,0.0,0.0,0.0,928.0,145900.0,942.59
0.0002,971.0,189850.0,1008.97,0.0,0.0,0.0,928.0,145900.0,957.18
0.0004,970.0,190800.0,1046.32,0.0,0.0,0.0,928.0,145900.0,986.36
0.0008,969.0,193800.0,1124.04,0.0,0.0,0.0,928.0,145900.0,1044.72
0.001,970.0,193800.0,1163.8,0.0,0.0,0.0,928.0,145900.0,1073.9
0.002,966.0,197700.0,1361.4,0.0,0.0,0.0,928.0,145900.0,1219.8
0.004,964.0,198900.0,1759.6,0.0,0.0,0.0,805.0,181850.0,1532.4
0.008,962.0,200050.0,2562.4,0.0,0.0,0.0,789.0,185400.0,2272.2
0.01,960.0,199900.0,2959.0,0.0,0.0,0.0,738.0,190750.0,2645.5
0.02,961.0,200500.0,4971.0,0.0,0.0,0.0,738.0,190750.0,4553.0
0.04,937.0,201900.0,9013.0,0.0,0.0,0.0,738.0,190750.0,8368.0
0.08,897.0,202750.0,17117.0,0.0,0.0,0.0,738.0,190750.0,15998.0
0.1,908.0,202800.0,21188.0,0.0,0.0,0.0,738.0,190750.0,19813.0
0.2,887.0,202850.0,41457.0,0.0,0.0,0.0,738.0,190750.0,38888.0
0.4,895.0,202750.0,81995.0,0.0,0.0,0.0,738.0,190750.0,77038.0
1.0,880.0,202800.0,203680.0,0.0,0.0,0.0,738.0,190750.0,191488.0
10.0,907.0,202800.0,2028907.0,0.0,0.0,0.0,738.0,190750.0,1908238.0
