beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,975.0,143050.0,975.0,0.0,0.0,0.0,892.0,138650.0,914.0
1e-05,975.0,148300.0,976.483,0.0,0.0,0.0,911.0,114950.0,912.1495
2e-05,975.0,147400.0,977.948,0.0,0.0,0.0,910.0,112150.0,912.243
4e-05,975.0,146450.0,980.858,0.0,0.0,0.0,912.0,113150.0,916.526
8e-05,975.0,147650.0,986.812,0.0,0.0,0.0,907.0,111150.0,915.892
0.0001,975.0,146450.0,989.645,0.0,0.0,0.0,906.0,112750.0,917.275
0.0002,975.0,147700.0,1004.54,0.0,0.0,0.0,913.0,115850.0,936.17
0.0004,975.0,147450.0,1033.98,0.0,0.0,0.0,884.0,142650.0,955.4
0.0008,976.0,150200.0,1096.16,0.0,0.0,0.0,871.0,144600.0,1003.44
0.001,974.0,152650.0,1126.65,0.0,0.0,0.0,876.0,147500.0,1024.7
0.002,969.0,156650.0,1282.3,0.0,0.0,0.0,854.0,150600.0,1174.3
0.004,936.0,169050.0,1612.2,0.0,0.0,0.0,802.0,161650.0,1468.6
0.008,886.0,176600.0,2298.8,0.0,0.0,0.0,750.0,168700.0,2100.8
0.01,790.0,188550.0,2675.5,0.0,0.0,0.0,684.0,180600.0,2490.0
0.02,684.0,196700.0,4618.0,0.0,0.0,0.0,603.0,185350.0,4310.0
0.04,669.0,197350.0,8563.0,0.0,0.0,0.0,604.0,185600.0,8076.0
0.08,648.0,197250.0,16428.0,0.0,0.0,0.0,602.0,185200.0,15535.0
0.1,641.0,197350.0,20376.0,0.0,0.0,0.0,601.0,186100.0,19255.0
0.2,618.0,197500.0,40118.0,0.0,0.0,0.0,599.0,185750.0,37898.0
0.4,630.0,198100.0,79870.0,0.0,0.0,0.0,602.0,185100.0,76019.0
1.0,621.0,198000.0,198621.0,0.0,0.0,0.0,597.0,187050.0,187647.0
10.0,611.0,198300.0,1983611.0,0.0,0.0,0.0,591.0,184850.0,1876533.0
