beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,873.0,182000.0,873.0,0.0,0.0,0.0,863.0,181500.0,863.0
1e-05,867.0,176000.0,868.76,0.0,0.0,0.0,864.0,173000.0,865.73
2e-05,871.0,180000.0,874.6,0.0,0.0,0.0,861.0,170000.0,864.4
4e-05,872.0,181000.0,879.24,0.0,0.0,0.0,864.0,180600.0,871.224
8e-05,872.0,181000.0,886.48,0.0,0.0,0.0,861.0,170000.0,874.6
0.0001,872.0,181000.0,890.1,0.0,0.0,0.0,863.0,172000.0,880.2
0.0002,872.0,181000.0,908.2,0.0,0.0,0.0,863.0,172000.0,897.4
0.0004,873.0,182000.0,945.8,0.0,0.0,0.0,865.0,174000.0,934.6
0.0008,872.0,181000.0,1016.8,0.0,0.0,0.0,866.0,180700.0,1010.56
0.001,872.0,181000.0,1053.0,0.0,0.0,0.0,865.0,180650.0,1045.65
0.002,873.0,182000.0,1237.0,0.0,0.0,0.0,867.0,181700.0,1230.4
0.004,873.0,182000.0,1601.0,0.0,0.0,0.0,864.0,181550.0,1590.2
0.008,872.0,181000.0,2320.0,0.0,0.0,0.0,864.0,180600.0,2308.8
0.01,872.0,181000.0,2682.0,0.0,0.0,0.0,865.0,180650.0,2671.5
0.02,873.0,182000.0,4513.0,0.0,0.0,0.0,860.0,181350.0,4487.0
0.04,872.0,181000.0,8112.0,0.0,0.0,0.0,866.0,180700.0,8094.0
0.08,872.0,181000.0,15352.0,0.0,0.0,0.0,866.0,180700.0,15322.0
0.1,872.0,181000.0,18972.0,0.0,0.0,0.0,869.0,180850.0,18954.0
0.2,873.0,182000.0,37273.0,0.0,0.0,0.0,869.0,181800.0,37229.0
0.4,873.0,182000.0,73673.0,0.0,0.0,0.0,870.0,181850.0,73610.0
1.0,873.0,182000.0,182873.0,0.0,0.0,0.0,867.0,181700.0,182567.0
10.0,873.0,182000.0,1820873.0,0.0,0.0,0.0,870.0,181850.0,1819370.0
