beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,863.0,181150.0,863.0,0.0,0.0,0.0,857.0,180850.0,857.0
1e-05,864.0,182150.0,865.8215,0.0,0.0,0.0,851.0,181500.0,852.815
2e-05,864.0,182150.0,867.643,0.0,0.0,0.0,853.0,181600.0,856.632
4e-05,861.0,179150.0,868.166,0.0,0.0,0.0,851.0,169150.0,857.766
8e-05,863.0,181150.0,877.492,0.0,0.0,0.0,851.0,180550.0,865.444
0.0001,862.0,180150.0,880.015,0.0,0.0,0.0,853.0,179700.0,870.97
0.0002,864.0,182150.0,900.43,0.0,0.0,0.0,860.0,181950.0,896.39
0.0004,864.0,182150.0,936.86,0.0,0.0,0.0,860.0,181950.0,932.78
0.0008,862.0,180150.0,1006.12,0.0,0.0,0.0,845.0,179300.0,988.44
0.001,862.0,180150.0,1042.15,0.0,0.0,0.0,856.0,179850.0,1035.85
0.002,863.0,181150.0,1225.3,0.0,0.0,0.0,853.0,180650.0,1214.3
0.004,863.0,181150.0,1587.6,0.0,0.0,0.0,844.0,180200.0,1564.8
0.008,865.0,183150.0,2330.2,0.0,0.0,0.0,859.0,182850.0,2321.8
0.01,865.0,183150.0,2696.5,0.0,0.0,0.0,860.0,182900.0,2689.0
0.02,864.0,182150.0,4507.0,0.0,0.0,0.0,841.0,181000.0,4461.0
0.04,865.0,183150.0,8191.0,0.0,0.0,0.0,852.0,182500.0,8152.0
0.08,865.0,183150.0,15517.0,0.0,0.0,0.0,859.0,182850.0,15487.0
0.1,865.0,183150.0,19180.0,0.0,0.0,0.0,855.0,182650.0,19120.0
0.2,864.0,182150.0,37294.0,0.0,0.0,0.0,860.0,181950.0,37250.0
0.4,865.0,183150.0,74125.0,0.0,0.0,0.0,859.0,182850.0,73999.0
1.0,865.0,183150.0,184015.0,0.0,0.0,0.0,861.0,182950.0,183811.0
10.0,864.0,182150.0,1822364.0,0.0,0.0,0.0,855.0,181700.0,1817855.0
