beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,852.0,179450.0,852.0,0.0,0.0,0.0,837.0,164450.0,837.0
1e-05,852.0,179450.0,853.7945,0.0,0.0,0.0,843.0,170450.0,844.7045
2e-05,852.0,179450.0,855.589,0.0,0.0,0.0,837.0,164450.0,840.289
4e-05,852.0,179450.0,859.178,0.0,0.0,0.0,838.0,178750.0,845.15
8e-05,853.0,180450.0,867.436,0.0,0.0,0.0,840.0,167450.0,853.396
0.0001,851.0,178450.0,868.845,0.0,0.0,0.0,839.0,166450.0,855.645
0.0002,851.0,178450.0,886.69,0.0,0.0,0.0,840.0,167450.0,873.49
0.0004,851.0,178450.0,922.38,0.0,0.0,0.0,838.0,177800.0,909.12
0.0008,852.0,179450.0,995.56,0.0,0.0,0.0,848.0,179250.0,991.4
0.001,852.0,179450.0,1031.45,0.0,0.0,0.0,842.0,169450.0,1011.45
0.002,851.0,178450.0,1207.9,0.0,0.0,0.0,835.0,177650.0,1190.3
0.004,853.0,180450.0,1574.8,0.0,0.0,0.0,838.0,179700.0,1556.8
0.008,853.0,180450.0,2296.6,0.0,0.0,0.0,833.0,179450.0,2268.6
0.01,853.0,180450.0,2657.5,0.0,0.0,0.0,836.0,179600.0,2632.0
0.02,853.0,180450.0,4462.0,0.0,0.0,0.0,840.0,179800.0,4436.0
0.04,853.0,180450.0,8071.0,0.0,0.0,0.0,844.0,180000.0,8044.0
0.08,853.0,180450.0,15289.0,0.0,0.0,0.0,849.0,180250.0,15269.0
0.1,853.0,180450.0,18898.0,0.0,0.0,0.0,843.0,179950.0,18838.0
0.2,854.0,181450.0,37144.0,0.0,0.0,0.0,845.0,181000.0,37045.0
0.4,853.0,180450.0,73033.0,0.0,0.0,0.0,848.0,180200.0,72928.0
1.0,854.0,181450.0,182304.0,0.0,0.0,0.0,847.0,181100.0,181947.0
10.0,854.0,181450.0,1815354.0,0.0,0.0,0.0,844.0,180950.0,1810344.0
